Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,,,,21.52344211,21.03041095,20.53171329,19.77562063,19.08927692,19.11926377,19.26456011,20.36429715,20.82813197,18.62680153,18.41434632,18.49838514,22.20079881,23.80442165,24.98789408,25.91188764,26.12944872,23.7218459,24.3580668,24.4573384,25.21065354,26.96498346,24.61082826,22.59635712,24.73377143,25.15433348,23.9028949,24.07838735,23.38419842,22.16510031,19.04592014,17.09778695,15.43039359,13.9707184,13.1468983,11.6535405,8.678117853,7.128214186,6.404097048,5.703524164,4.702207335,3.624334407,3.330986938,3.294765274,3.128186914,2.735292353,2.506975749,2.031425943,2.041762568,1.651552311,1.272088321,1.356656016,1.431863611,1.419305725,1.419456982,1.419457061,
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.242858237,,,,6.193758344,,,,4.277912902,,,2.713017897,2.686904449,2.734945169,2.61404574,2.587043493,2.503520369,2.540611113,,,,,,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.509821578,2.356445877,2.275035292,2.173707511,2.10853481,1.954130298,1.857082613,1.778000841,1.699222337,1.618599534,1.520766765,1.528511818,1.426210709,1.448002018,1.386809786,1.361143486,1.384744907,1.262067274,1.235927547,1.238828213,1.238828189,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,,,,11.2467306,10.651341,10.4216661,9.653465347,9.259259259,8.846761453,8.608971454,8.408163265,8.10707457,8.226997985,7.438530968,6.384134746,6.189605641,6.684551755,6.022408964,5.739677837,5.708628939,5.451574569,5.510938798,5.601378801,5.45735749,5.308507477,5.309734513,5.240277486,5.05236366,4.767827529,4.377275298,4.171440219,4.092129246,3.90768902,3.787332812,3.700213372,3.766708868,3.399545665,3.05463339,3.06662439,2.922126027,2.427780382,2.282174709,2.181578622,2.003843435,1.937046117,1.756807836,1.639895374,1.55129723,1.485087733,1.475033074,1.274568588,1.244443579,0.822889348,0.844548587,0.867210144,0.833994558,1.183257617,1.154190412,1.154198093,
Dominican Republic,,,,6.193812026,4.439148748,4.582402989,4.67030037,4.881687243,5.518958397,4.770512764,5.448375078,4.995422521,4.496846885,4.970045935,4.804983928,3.671591132,4.730474686,5.374447075,5.794072397,5.051431779,6.486736253,5.914178115,6.901594819,6.896414131,7.511274757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,,,,,,,,20.44790652,21.28463476,20.66234701,20.32085561,21.57484857,19.79758084,21.75005233,20.90729783,19.48616601,17.16372489,18.18302917,18.34578974,17.60447516,18.29625921,19.46762502,18.9096188,16.28530568,17.76482345,17.62263805,14.74887461,14.45228119,13.47416634,19.61162095,16.95899383,14.7392066,9.537252589,8.853564704,8.02786776,7.161474658,7.881794682,,,,,,,,,,,3.757032425,3.550682693,4.11258008,3.28323741,0.49193132,0.511926886,0.54250331,0.593959425,0.882730237,0.882730237,0.882730237,,
