Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.41152518,34.8366713,36.66392472,36.7702486,37.08808743,37.49928942,40.89744684,41.11208144,42.91161435,44.29387719,44.63412212,48.29278807,47.17518068,48.91318093,45.31387903,46.82589788,45.78717235,50.00055848,50.69248443,45.23525634,47.42973973,39.7606004,36.61071853,38.31493769,45.51879303,41.2750841,47.48420303,46.02736786,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.014750132,8.657143365,7.608589036,8.241098767,5.67564345,6.13292933,6.132929583,6.13292931,8.190507051,8.20017246,8.541781794,5.82530017,7.233394967,7.068500103,7.06633493,7.975074217,7.449337311,7.040881142,6.75616049,7.65963491,7.871138159,7.685595286,7.792131719,7.185415239,7.130207868,7.130207831,7.130207858,7.085366157,,
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.54644827,53.40067889,53.84531254,53.43134973,54.22809701,53.5840018,44.56765396,45.49731678,46.01422808,45.88071944,46.29794118,46.35381947,45.68928383,46.61202538,45.36955857,46.12338211,46.42791785,47.37489958,47.23638655,47.12350081,47.96283271,48.00076563,48.95966186,49.50072225,51.87187966,52.17690276,51.13595935,50.51538923,,
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.026549104,8.026549104,8.727234446,6.870265453,7.294515512,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,5.385013366,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75730195,44.44315646,44.35338125,43.7317683,43.66386474,43.37045955,43.63176362,43.31929893,43.67757795,44.46252819,43.46395628,42.24308551,42.66688123,41.97365341,42.18137623,42.38363257,43.80751702,43.4567313,44.89423871,47.8220363,49.73801035,49.53883351,49.23040459,50.52847048,50.17827443,48.32148858,46.6602712,44.42704917,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.43946362,14.43946362,14.43946362,14.43946362,14.43946362,14.43946362,14.43946362,14.43946362,14.43946362,13.62229918,21.38611681,17.24618906,15.04397777,17.12286513,16.02993415,18.58321306,20.6636882,15.74725824,15.39108193,21.61455847,17.16359341,21.77249278,15.99775685,17.78554143,11.15649452,10.75836391,8.043800787,8.577773429,,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92231238,12.92231238,12.92231238,12.92231238,1.768458731,1.76845852,1.768458122,1.768458369,1.768458178,1.76845807,1.768458218,1.768458075,1.768458166,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,0.802477569,,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
